stu_id,x1sex,x1race,x1stdob,x1txmtscor,x1paredu,x1hhnumber,x1famincome,x1poverty185,x1ses,x1stuedexpct,x1paredexpct,x1region,x4hscompstat,x4evratndclg,x4hs2psmos
29199,1,5,199406,49.7983,1,5,2,1,-1.029,10,6,3,1,0,-7
29200,1,8,199507,47.5683,-8,-8,-8,-8,0.2427,8,-8,2,1,1,3
29201,1,6,199400,-8,4,4,5,0,-8,-8,5,4,1,1,3
29202,2,8,199504,50.4312,2,4,3,0,-0.5381,4,6,3,1,1,15
29203,2,8,199507,39.8885,3,4,1,1,0.0476,4,6,3,1,1,2
29204,2,8,199504,40.8118,4,5,3,0,0.1734,11,11,3,1,1,26
29205,1,8,199304,32.4425,2,6,3,1,-0.5628,2,1,3,-8,-8,-8
29206,1,8,199511,60.5777,7,4,13,0,0.7668,6,6,4,1,1,4
29207,2,5,199402,41.4904,-8,-8,-8,-8,0.3333,10,-8,2,-8,-8,-8
29208,1,5,199404,57.0215,2,3,2,1,-0.6363,2,11,3,1,1,2
29209,2,7,199505,50.3326,2,4,6,0,-0.3254,6,4,3,1,1,2
29210,2,2,199506,57.5304,4,4,3,0,0.6782,4,11,4,1,1,7
29211,2,8,199410,48.4411,2,5,3,1,-0.5089,11,4,2,1,0,-7
29212,1,5,199407,43.7274,-8,-8,-8,-8,-0.6482,2,-8,3,1,0,-7
29213,1,8,199406,51.4982,2,5,3,1,-0.2033,10,11,2,-8,-8,-8
29214,2,8,199506,51.0291,5,4,5,0,1.0223,8,11,4,1,1,3
29216,1,8,199507,70.9245,5,4,8,0,0.5991,2,10,1,1,1,2
29217,2,8,199502,50.0101,1,5,2,1,-1.0449,6,10,2,1,1,3
29218,1,8,199411,59.7733,3,7,3,1,0.5505,2,6,1,1,0,-7
29219,2,6,199407,46.9051,2,5,1,1,-0.9468,10,10,2,3,0,-7
29220,1,8,199504,45.2534,-8,-8,-8,-8,0.0405,2,-8,2,1,1,2
29221,1,8,199401,29.347,-8,-8,-8,-8,-1.0028,8,-8,3,1,0,-7
29222,2,8,199508,62.0998,2,5,5,0,-0.3442,10,8,1,1,1,2
29223,1,2,199509,49.9075,3,3,4,0,-0.2903,11,6,3,1,1,7
29225,2,8,199507,71.1036,4,6,6,0,0.7006,8,8,3,1,1,2
29226,2,3,199300,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,0
29227,2,8,199502,59.1733,4,4,8,0,1.1916,6,7,3,1,1,3
29228,2,6,199501,43.2662,-8,-8,-8,-8,0.0807,8,-8,3,1,0,-7
29229,1,2,199505,68.1993,3,4,3,0,0.0175,8,8,3,-8,-8,-8
29230,1,5,199210,46.3829,-8,-8,-8,-8,-0.1556,11,-8,3,-8,-8,-8
29231,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
29232,1,6,199408,46.3847,2,3,2,1,-1.0862,8,6,4,1,1,2
29233,2,8,199507,49.4348,3,4,3,0,0.0324,6,6,4,1,1,3
29234,2,3,199404,47.104,-8,-8,-8,-8,0.1689,10,-8,3,-8,-8,-8
29235,2,2,199403,31.1906,-8,-8,-8,-8,-0.9768,2,-8,4,2,0,-7
29236,1,3,-9,-8,2,4,2,1,-8,-8,4,1,1,0,-7
29237,2,3,199309,56.8837,2,4,2,1,-0.9072,6,11,3,1,1,4
29238,2,1,199506,47.5274,2,3,2,1,-0.6883,11,11,4,2,1,5
29239,2,8,199410,41.362,4,3,6,0,0.5511,6,6,3,1,1,3
29240,2,5,199411,49.321,-8,-8,-8,-8,-0.6591,10,-8,4,1,1,3
29241,2,4,199507,52.6117,-8,-8,-8,-8,0.1328,10,-8,3,-8,-8,-8
29242,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,4
29243,1,3,199504,44.1291,2,3,3,0,-0.4191,8,6,4,1,1,3
29244,2,3,199406,53.0826,2,2,4,0,-0.5005,11,6,2,1,0,-7
29245,1,8,199505,60.2658,7,5,8,0,1.8724,11,8,3,1,1,3
29246,2,8,199504,44.0792,2,4,1,1,-1.43,11,5,3,-8,-8,-8
29248,2,8,199410,46.7889,5,4,4,0,1.1229,11,6,2,1,0,-7
29249,1,4,199310,55.3944,-8,-8,-8,-8,-0.0811,11,-8,2,1,0,-7
29250,1,5,199506,58.9192,2,5,8,0,0.281,4,8,4,1,1,2
29251,1,8,199504,62.6328,7,4,13,0,1.7484,10,10,3,1,1,3
29252,1,5,199501,48.3711,3,9,1,1,-0.056,11,8,4,-8,-8,-8
29253,2,7,199504,55.9126,3,5,3,1,0.3145,8,8,4,-8,-8,-8
29254,2,8,199507,56.4665,4,5,6,0,-0.0765,11,6,1,1,1,2
29255,1,8,199412,60.2871,5,5,6,0,1.4893,10,10,3,1,1,3
29256,1,8,199409,45.7555,-8,-8,-8,-8,0.2988,6,-8,3,-8,-8,-8
29257,1,3,199507,50.1679,4,4,5,0,0.1587,7,6,3,1,1,3
29258,2,8,199409,54.4402,4,3,10,0,1.0979,11,6,3,-8,-8,-8
29259,1,5,199309,34.3508,1,6,4,0,-0.9477,11,11,2,1,0,-7
29260,2,8,199507,59.4906,7,4,7,0,1.1923,6,8,3,1,1,1
29261,1,5,199502,57.1937,2,3,4,0,-0.4046,11,11,1,-8,-8,-8
29263,2,5,199400,31.6885,-8,-8,-8,-8,-1.1639,1,-8,3,3,0,-7
29264,2,3,199406,37.2834,2,11,1,1,-1.1394,11,6,3,1,0,-7
29265,1,8,199411,59.5342,-8,-8,-8,-8,0.3374,11,-8,2,-8,-8,-8
29266,1,8,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
29267,1,2,199312,49.9745,2,3,3,0,-0.6333,6,11,3,-8,-8,-8
29269,1,8,199406,45.8374,3,3,4,0,0.284,6,4,2,1,0,-7
29270,1,8,199408,40.8386,4,2,3,0,0.282,4,6,2,1,1,14
29271,1,8,199411,58.2153,2,2,2,1,-1.0862,6,6,3,1,1,3
29272,2,8,199503,63.1772,2,3,11,0,-0.0153,3,10,3,1,1,2
29273,1,3,199310,47.6121,-8,-8,-8,-8,-0.0934,2,-8,3,1,0,-7
29274,1,3,199403,45.9808,-8,-8,-8,-8,0.0053,11,-8,3,3,0,-7
29275,1,3,199412,52.1471,2,5,2,1,-0.2477,8,11,3,-8,-8,-8
29276,2,2,199508,48.6584,4,5,3,0,0.3724,11,8,3,1,1,2
29277,1,5,199405,36.0822,1,8,2,1,-1.0605,7,10,4,-8,-8,-8
29278,1,5,199506,52.0179,2,3,6,0,-0.2584,8,6,4,-8,-8,-8
29279,1,8,199505,51.5146,-8,-8,-8,-8,0.1282,11,-8,2,-8,-8,-8
29280,2,8,199506,50.0257,-8,-8,-8,-8,0.281,10,-8,2,1,0,-7
29281,1,2,199506,71.3807,7,3,10,0,1.2968,10,11,3,1,1,3
29282,2,8,199506,61.3089,5,5,9,0,0.5939,10,10,2,1,1,3
29283,2,6,199411,75.937,7,4,10,0,2.3498,8,10,4,1,1,2
29284,2,3,199403,42.1407,-8,-8,-8,-8,-0.3096,4,-8,2,1,1,3
29285,2,5,199402,51.5174,1,5,2,1,-1.0419,11,6,3,1,0,-7
29286,2,8,199508,51.2563,-8,-8,-8,-8,0.2836,6,-8,2,-8,-8,-8
29287,1,2,199511,48.0056,-8,-8,-8,-8,0.0359,2,-8,4,1,1,2
29288,1,8,199508,40.8438,4,2,3,0,-0.2757,8,6,2,1,1,3
29289,2,3,199410,42.4944,-8,-8,-8,-8,-0.209,10,-8,3,1,0,-7
29290,2,6,199501,43.554,2,4,2,1,-0.5671,11,2,4,1,0,-7
29291,2,8,199508,59.5404,4,3,6,0,0.942,8,6,3,1,1,2
29292,1,8,199500,-8,4,4,5,0,-8,-8,10,2,1,0,-7
29293,2,8,199505,43.4974,1,5,2,1,-1.0419,2,2,3,2,1,8
29294,2,8,199505,59.1746,-8,-8,-8,-8,0.3729,8,-8,3,1,1,3
29295,1,5,199407,49.9362,2,3,3,0,-0.2033,10,6,3,1,0,-7
29296,1,2,199409,49.2191,1,4,2,1,-1.0832,10,6,3,1,1,3
29297,1,8,199506,55.8976,3,4,6,0,0.3609,10,8,1,1,1,3
29298,2,8,199505,65.9741,2,4,4,0,-0.4795,8,6,3,1,1,0
29299,2,8,199507,52.2995,2,6,2,1,-1.1074,11,4,4,2,0,-7
29300,1,6,199406,27.457,2,5,3,1,-0.2324,2,4,4,1,1,18
29301,2,5,199507,51.7473,-8,-8,-8,-8,0.299,10,-8,3,1,1,3
29302,1,5,199501,49.352,3,6,4,0,0.6971,6,10,2,1,1,2
29303,1,6,199408,39.7555,2,3,1,1,-0.6848,10,6,3,-8,-8,-8
29304,1,8,199402,32.615,2,5,2,1,-0.5858,2,2,3,-8,-8,-8
29305,1,8,199505,46.0775,2,5,3,1,-0.7156,2,2,2,-8,-8,-8
29306,1,8,199511,46.9265,3,3,4,0,-0.3617,10,10,1,1,1,2
29307,1,8,199312,52.7447,2,4,6,0,0.0341,6,4,3,1,1,2
29308,1,8,199510,63.5056,4,4,3,0,0.7585,11,8,2,1,1,3
29309,2,3,199309,48.6112,-8,-8,-8,-8,0.1204,8,-8,3,1,1,2
29310,2,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29311,2,8,199504,70.4492,4,6,6,0,0.4439,10,10,2,1,1,2
29312,1,8,199407,50.8419,2,4,3,1,-0.5628,2,6,4,1,0,-7
29313,1,8,199504,75.966,4,4,8,0,1.0579,10,11,3,-8,-8,-8
29314,1,3,199508,43.6401,2,4,1,1,-1.3419,10,8,2,1,1,3
29315,2,5,199312,50.8887,2,6,1,1,-1.3419,4,4,2,2,1,26
29316,1,8,199403,46.029,-8,-8,-8,-8,0.2412,11,-8,2,3,0,-7
29317,1,8,199406,61.2165,4,6,4,0,-0.2033,6,10,1,-8,-8,-8
29318,1,8,199412,53.0383,3,5,3,0,-0.3699,11,10,2,-8,-8,-8
29319,2,8,199409,49.0384,-8,-8,-8,-8,0.1392,11,-8,4,1,0,-7
29320,2,8,199508,56.1516,7,4,10,0,2.4319,11,11,1,1,1,3
29323,2,2,199503,51.4301,-8,-8,-8,-8,0.1243,10,-8,1,1,1,2
29324,1,8,199504,51.8556,-8,-8,-8,-8,0.3029,11,-8,3,1,0,-7
29325,1,2,199508,77.6483,7,4,11,0,2.0087,10,10,3,1,1,2
29326,2,8,199503,67.2453,4,4,8,0,1.1372,10,8,3,1,1,3
29327,1,5,199508,62.423,2,5,5,0,-0.4236,10,11,3,1,1,3
29328,2,8,199408,53.1298,-8,-8,-8,-8,0.8586,11,-8,1,-8,-8,-8
29329,2,8,199506,43.1642,2,4,3,0,-0.561,11,11,1,1,1,12
29330,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29331,1,5,199502,57.5898,2,4,2,1,-0.3307,7,6,2,1,1,3
29332,1,8,199508,47.616,-8,-8,-8,-8,0.5781,2,-8,2,1,1,14
29333,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29334,1,6,199311,45.2403,1,2,1,1,-1.4415,10,10,3,2,0,-7
29335,1,8,199508,57.3672,2,3,3,0,-0.5089,8,6,3,1,1,3
29336,1,3,199410,53.0976,4,4,4,0,0.7485,10,8,3,1,1,3
29337,2,8,199508,56.373,2,4,2,1,-0.7751,11,2,2,1,1,3
29339,2,6,199410,69.7179,2,6,2,1,-0.6363,8,10,2,1,1,3
29340,1,8,199504,65.0407,7,6,13,0,1.3291,2,10,2,-8,-8,-8
29341,1,3,199504,50.4392,2,7,7,0,-0.1978,10,8,3,-8,-8,-8
29342,2,8,199504,33.5767,2,7,2,1,-0.5671,8,6,3,-8,-8,-8
29343,2,8,199506,58.3604,2,3,1,1,-0.7901,8,11,2,1,0,-7
29344,2,2,199509,72.2418,7,4,6,0,1.7112,10,8,2,1,1,2
29345,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3
29346,1,8,199504,42.3444,5,4,4,0,0.7955,6,6,3,1,1,4
29347,2,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,-9
29348,1,8,199408,56.5545,5,4,8,0,0.7876,11,8,3,-8,-8,-8
29349,2,3,199410,51.1204,-8,-8,-8,-8,-0.2258,2,-8,3,2,1,3
29350,1,2,199509,65.6465,-8,-8,-8,-8,1.4454,11,-8,1,1,1,2
29351,1,2,199503,71.309,5,4,6,0,0.5251,11,10,3,1,1,2
29352,1,8,199502,60.0808,3,3,13,0,0.2938,6,8,2,1,1,3
29353,2,8,199502,57.1593,3,4,3,0,-0.4399,6,6,4,1,1,20
29355,2,6,199501,59.9693,3,2,3,0,0.0885,8,10,1,-8,-8,-8
29356,1,5,199506,51.4471,5,7,7,0,1.1596,11,8,2,1,1,3
29357,2,8,199508,38.1675,5,3,5,0,0.7148,8,8,4,1,1,28
29358,2,3,199404,50.5358,2,5,1,1,-1.245,4,6,2,-8,-8,-8
29359,2,8,199505,52.7441,3,5,5,0,-0.0594,4,11,3,-8,-8,-8
29360,2,5,199501,47.4941,1,8,4,1,-0.3316,8,6,2,1,1,3
29361,2,6,199502,66.9645,7,4,6,0,1.7823,10,10,2,1,1,3
29362,1,3,199501,51.337,-8,-8,-8,-8,0.1432,2,-8,4,-8,-8,-8
29363,1,8,199509,31.7337,2,9,4,1,-0.3612,11,3,3,3,0,-7
29364,1,5,199501,51.2221,4,3,2,1,-0.3812,11,6,3,1,1,9
29365,1,8,199407,40.0153,-8,-8,-8,-8,-0.134,8,-8,2,1,1,3
29366,2,8,199507,36.9928,5,3,8,0,0.8796,10,8,3,-8,-8,-8
29367,1,8,199410,47.5399,4,4,7,0,0.4485,6,10,3,1,1,8
29368,2,8,199302,41.1305,1,4,1,1,-1.7157,2,2,1,3,0,-7
29369,1,8,199407,53.0431,-8,-8,-8,-8,-0.4165,2,-8,3,2,0,-7
29371,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3
29372,2,5,199405,37.5661,5,5,7,0,0.8315,8,6,3,1,1,2
29374,2,8,199501,41.8622,3,4,6,0,0.216,8,6,3,1,1,3
29375,2,8,199503,62.9281,-8,-8,-8,-8,0.4767,10,-8,2,1,1,2
29376,1,8,199505,73.4099,7,5,10,0,2.0497,8,6,3,1,1,2
29377,2,8,199505,60.6464,2,2,5,0,-0.3684,8,6,1,1,1,1
29378,1,8,199506,58.8948,4,4,5,0,1.0759,10,8,1,1,1,3
29379,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,20
29380,1,3,199407,46.7784,2,5,1,1,-0.658,2,11,3,1,0,-7
29381,2,8,199408,50.3412,2,6,2,1,-0.056,11,4,2,-8,-8,-8
29382,1,8,199505,53.0071,4,4,6,0,0.2445,6,2,2,1,1,2
29383,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
29384,1,5,199507,57.7562,3,4,4,0,0.2838,10,10,3,1,1,3
29385,2,8,199505,51.2242,3,3,3,0,-0.0289,10,6,4,1,1,3
29386,2,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,3
29387,2,8,199409,39.0056,2,4,2,1,-0.6231,11,6,3,-8,-8,-8
29388,1,8,199401,55.9103,7,6,13,0,1.8196,11,10,3,-8,-8,-8
29389,1,2,199503,82.1876,4,5,13,0,1.3182,10,10,3,1,1,3
29390,2,8,199510,42.8478,2,3,2,1,-0.7751,6,6,1,1,1,3
29391,2,5,199504,49.0363,2,2,2,0,-0.3554,10,8,4,1,1,3
29392,2,8,199503,60.7312,3,4,5,0,-0.2322,9,8,1,1,1,3
29393,1,1,199502,57.5796,5,4,6,0,1.1603,11,6,3,1,1,2
29396,1,2,199508,58.3574,4,4,7,0,1.3672,6,6,3,-8,-8,-8
29397,2,8,199412,51.5883,-8,-8,-8,-8,0.2351,8,-8,3,1,1,2
29398,1,8,199503,52.4832,5,5,11,0,0.9547,6,8,1,-8,-8,-8
29399,1,8,199410,54.048,2,6,3,0,-0.6212,6,11,1,1,1,3
29400,1,2,199505,82.1876,7,4,8,0,1.8667,8,10,2,1,1,2
29401,1,6,199411,49.2986,5,4,2,1,-0.1788,10,6,2,1,1,3
29402,1,8,199507,40.47,4,4,7,0,0.5938,11,6,2,1,1,2
29403,2,6,199502,47.4216,2,3,2,0,-0.5402,11,2,2,1,1,16
29404,1,2,199309,61.4368,2,6,2,1,-0.1918,6,10,3,-8,-8,-8
29405,1,8,199408,53.5105,2,4,4,0,0.0374,6,4,4,1,1,3
29406,1,8,199400,-8,2,6,1,1,-8,-8,2,3,1,1,28
29407,2,6,199405,58.1891,-8,-8,-8,-8,-0.0215,8,-8,1,-8,-8,-8
29408,2,5,199508,57.8545,2,2,3,0,-0.6949,10,6,4,-8,-8,-8
29409,2,8,199506,34.0931,7,3,7,0,1.7581,10,6,3,1,1,3
29410,2,8,199412,54.2548,5,4,6,0,1.4417,11,8,4,1,1,3
29412,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,3
29413,2,2,199410,49.2008,-8,-8,-8,-8,-0.5426,8,-8,3,1,1,3
29414,2,8,199410,39.8716,5,5,8,0,1.5944,8,6,2,1,1,3
29415,1,8,199405,47.0323,5,2,5,0,0.7814,5,2,3,3,0,-7
29416,1,5,199410,60.8712,4,5,13,0,0.8453,8,8,3,-8,-8,-8
29417,1,5,199406,29.4172,2,4,5,0,-0.0947,2,10,3,1,0,-7
29420,1,8,199507,51.232,2,3,4,0,-0.43,4,2,2,1,0,-7
29421,1,3,199509,61.4634,2,3,3,0,-0.6949,10,10,2,1,1,0
29422,1,8,199507,48.7183,2,5,4,0,-0.4434,6,6,2,-8,-8,-8
29423,1,8,199407,66.8763,-8,-8,-8,-8,0.479,11,-8,4,1,1,4
29424,1,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29425,1,8,199412,41.1129,3,4,3,0,-0.0422,2,8,3,-8,-8,-8
29426,1,8,199505,70.6,5,7,5,0,1.1708,8,6,2,1,1,3
29427,1,6,199510,62.3668,3,3,2,1,-0.652,6,6,4,1,1,2
29428,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29429,1,8,199503,46.8257,4,5,5,0,0.2124,8,6,3,1,1,3
29431,2,8,199505,64.4216,4,5,6,0,0.5269,8,10,1,1,1,3
29432,1,5,199511,49.2894,-8,-8,-8,-8,-0.78,10,-8,3,1,0,-7
29433,1,8,199507,57.6656,-8,-8,-8,-8,-0.2863,8,-8,3,1,1,2
29434,1,8,199504,34.9911,4,4,6,0,0.2313,6,11,1,1,1,2
29435,1,8,199502,49.3742,4,3,7,0,0.7085,6,8,3,1,1,3
29436,2,8,199409,63.2889,2,2,2,1,-0.7751,6,11,4,1,1,4
29437,2,8,199512,71.9583,7,7,13,0,1.8401,10,10,3,1,1,3
29438,1,8,199503,63.2312,5,4,3,0,0.9099,8,10,3,1,1,1
29439,2,8,199506,44.6203,2,4,3,0,-0.4843,10,6,3,1,1,3
29440,2,8,199501,54.7132,7,4,11,0,1.9005,8,10,2,1,1,1
29441,2,2,199608,58.6662,4,4,2,1,0.6311,11,10,3,1,1,3
29442,2,8,199409,42.5469,2,3,3,0,-0.2239,5,2,3,1,0,-7
29443,2,8,199506,60.5288,4,4,4,0,0.8023,6,10,3,1,1,3
29444,2,8,199412,57.055,3,4,7,0,0.2697,8,6,3,1,1,2
29445,1,8,199506,48.3305,2,2,2,1,-0.9952,11,10,2,1,1,3
29446,1,5,199509,60.2009,7,2,13,0,1.97,2,6,2,-8,-8,-8
29447,2,8,199412,52.4777,5,4,5,0,0.3223,11,6,3,1,1,3
29448,1,6,199503,50.0481,4,7,12,0,0.9255,5,6,4,1,1,8
29450,2,2,199507,68.0285,3,4,3,0,-0.1652,8,11,3,1,1,2
29451,1,8,199410,62.2293,4,5,6,0,0.7474,11,6,2,1,1,3
29452,1,8,199410,55.034,7,6,13,0,1.9611,10,10,3,1,1,2
29453,1,5,199503,47.1799,2,6,2,1,-0.3554,11,4,2,1,1,12
29454,2,8,199412,52.0092,2,4,2,1,-0.9072,11,8,2,1,1,2
29455,1,8,199502,48.4878,2,4,3,0,0.0275,8,11,3,1,1,15
29456,2,5,199504,44.0043,-8,-8,-8,-8,-0.3685,2,-8,3,1,0,-7
29457,2,6,199508,48.3401,5,3,12,0,1.0685,11,6,2,1,1,2
29458,2,5,199501,53.9775,1,6,1,1,-1.7157,8,5,3,-8,-8,-8
29459,1,8,199503,38.2161,-8,-8,-8,-8,-0.5995,2,-8,3,-8,-8,-8
29460,2,8,199508,50.0189,5,7,5,0,0.7814,10,10,2,1,1,30
29461,1,3,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
29462,1,8,199508,58.6364,2,4,1,1,-1.3419,6,2,4,1,0,-7
29463,1,3,199505,34.2688,2,4,2,1,-0.7751,10,6,3,1,0,-7
29464,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29465,2,8,199502,49.0903,3,5,2,1,-0.4012,8,6,4,1,0,-7
29466,2,2,199511,60.0187,7,4,6,0,1.4842,10,10,3,1,1,3
29467,1,8,199509,58.8407,5,5,12,0,1.1565,8,10,3,1,1,3
29468,2,8,199406,48.2173,4,5,7,0,0.5654,11,6,3,1,1,3
29469,2,2,-9,-8,-8,-8,-8,-8,-8,-8,-8,2,2,0,-7
29470,2,8,199501,56.1329,5,3,5,0,1.2394,8,6,3,1,1,3
29471,2,2,199408,50.1552,4,2,4,0,0.811,11,8,2,1,1,3
29473,2,8,199502,53.9311,5,4,7,0,1.0271,10,8,2,1,1,5
29474,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,3
29475,2,3,199509,43.7689,2,4,5,0,-0.0924,2,6,2,1,1,3
29476,1,5,199401,56.2887,-8,-8,-8,-8,0.5149,8,-8,4,-8,-8,-8
29477,2,3,199409,47.8963,2,3,2,1,-1.044,10,2,3,1,1,8
29479,1,8,199503,58.3647,3,3,5,0,0.3344,6,6,4,1,1,2
29480,2,5,199508,34.7731,3,6,2,1,-0.4075,7,6,3,-8,-8,-8
29481,2,8,199504,66.5743,-8,-8,-8,-8,0.1599,8,-8,3,1,1,3
29482,1,8,199404,50.1807,3,3,4,0,-0.1089,11,11,4,1,1,2
29483,1,3,199501,51.7138,3,5,2,1,-0.5434,8,6,2,1,1,2
29485,2,8,199503,48.258,3,6,7,0,0.06,11,11,2,1,1,2
29487,1,8,199411,55.5687,7,6,8,0,2.3261,8,6,3,-8,-8,-8
29488,1,6,199412,63.7943,-8,-8,-8,-8,1.2228,6,-8,1,-8,-8,-8
29489,2,8,199405,33.487,3,3,4,0,-0.3796,4,3,4,1,0,-7
29490,2,8,199412,54.4541,2,4,3,0,-0.6333,8,8,3,2,0,-7
29491,1,5,199411,52.331,1,6,2,1,-0.6899,11,4,3,1,1,0
29492,2,8,199504,70.6063,-8,-8,-8,-8,0.76,10,-8,1,1,1,2
29493,2,8,199505,54.6797,2,3,2,1,-0.056,8,6,2,1,1,3
29494,2,5,199508,36.0337,2,4,5,0,-0.0117,11,11,3,-8,-8,-8
29495,1,8,199202,24.0744,-8,-8,-8,-8,-0.3513,11,-8,4,-8,-8,-8
29496,2,3,199504,58.0996,-8,-8,-8,-8,-0.097,6,-8,3,1,1,3
29497,2,8,199503,65.2802,4,4,8,0,0.7407,6,8,2,1,1,3
29498,2,8,199506,50.6487,2,5,6,0,-0.0197,8,8,4,1,1,3
29499,2,8,199508,61.1011,5,4,13,0,1.4704,10,8,4,1,1,3
29500,1,8,199503,46.7944,2,5,2,1,-0.7045,11,2,1,1,0,-7
29501,2,8,199409,47.7091,4,4,6,0,0.2301,4,10,3,3,0,-7
29502,2,5,199512,44.4792,4,5,2,1,-0.1276,11,6,4,1,1,15
29503,2,5,199505,63.6582,-8,-8,-8,-8,0.4947,6,-8,1,1,1,3
29504,1,6,199502,47.6802,3,3,2,1,-0.4973,10,4,1,1,1,13
29505,2,8,199411,59.5576,-8,-8,-8,-8,1.0012,11,-8,1,-8,-8,-8
29506,1,5,199410,44.1294,1,5,3,0,-0.9031,2,2,3,-8,-8,-8
29507,1,2,199100,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,-7
29508,1,5,199412,54.0124,4,5,5,0,0.8559,10,10,2,-8,-8,-8
29509,2,3,199507,63.903,5,2,4,0,0.5672,10,6,2,1,1,2
29510,2,8,199412,58.884,3,4,4,0,0.2788,6,4,2,-8,-8,-8
29511,2,6,199410,62.193,-8,-8,-8,-8,-0.1653,8,-8,4,1,1,15
29513,1,8,199505,48.4749,2,3,4,0,-0.4046,11,4,4,-8,-8,-8
29514,2,4,-9,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,-9
29515,1,3,199409,42.6038,-8,-8,-8,-8,-0.4014,8,-8,2,1,1,12
29516,2,8,199410,65.6635,5,3,2,1,1.1559,6,8,3,-8,-8,-8
29517,2,3,199512,36.2295,-8,-8,-8,-8,0.4113,8,-8,2,1,1,3
29518,1,5,199508,51.3654,3,6,2,1,-0.3856,2,6,3,-8,-8,-8
29520,2,8,199501,55.8865,4,5,7,0,1.1947,10,6,3,1,1,3
29521,2,8,199407,34.5117,2,2,2,1,-0.4023,11,2,1,-8,-8,-8
29522,2,8,199404,34.8628,2,5,4,0,-0.4975,11,11,2,2,0,-7
29523,2,8,199410,46.0479,2,3,8,0,0.0502,10,6,2,2,1,1
29525,2,8,199505,82.1876,7,4,6,0,2.1748,10,10,2,1,1,3
29526,2,8,199309,35.5268,2,4,2,1,-1.0862,4,4,2,-8,-8,-8
29527,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
29529,1,8,199505,42.5053,4,4,6,0,0.9578,11,6,4,1,1,10
29530,2,8,199510,49.2942,3,4,7,0,-0.1486,11,6,2,1,1,3
29532,2,8,199505,50.3327,3,4,5,0,-0.0508,6,4,2,1,1,1
29533,2,8,199507,51.631100000000004,3,5,4,0,1.0058,10,10,2,1,1,3
29534,2,8,199507,43.346,-8,-8,-8,-8,-0.2593,4,-8,3,-8,-8,-8
29535,2,5,199406,31.2424,1,3,2,1,-0.6398,11,6,4,1,0,-7
29536,2,8,199503,58.2206,-8,-8,-8,-8,0.9012,6,-8,3,-8,-8,-8
29537,1,8,199409,48.6306,2,2,1,1,-1.2803,11,6,3,1,0,-7
29538,2,3,199412,41.8243,5,4,3,0,0.8683,8,8,3,-8,-8,-8
29539,1,8,199412,55.9332,4,7,4,0,0.1252,10,6,4,1,1,7
29540,2,6,199504,57.5948,2,4,2,1,-0.8893,2,11,2,1,0,-7
29541,2,8,199502,50.0704,3,3,2,1,0.0641,10,8,3,1,1,2
29543,1,8,199409,57.1189,7,4,8,0,1.3771,8,11,3,1,1,3
29544,2,2,199310,37.6372,-8,-8,-8,-8,-0.2,11,-8,3,-8,-8,-8
29545,2,8,199501,62.6741,7,4,5,0,1.5122,8,8,1,-8,-8,-8
29546,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,2,1,2
29547,1,8,199505,28.7683,-8,-8,-8,-8,-1.4419,2,-8,3,-8,-8,-8
29548,1,6,199409,66.2871,4,4,11,0,0.6833,8,6,3,-8,-8,-8
29549,1,8,199507,50.4007,-8,-8,-8,-8,-0.4527,2,-8,2,-8,-8,-8
29550,2,6,199410,44.8066,4,3,10,0,1.1547,6,6,3,1,1,12
29551,1,8,199408,57.8311,4,4,11,0,1.1615,6,6,1,1,1,2
29553,2,8,199407,39.4802,2,3,1,1,-1.1012,2,3,3,2,1,6
29554,2,8,199412,61.4461,4,4,3,0,0.7564,8,8,1,1,1,2
29555,2,8,199312,48.8014,2,4,6,0,-0.2716,2,2,3,1,0,-7
